vol_pri,symbol
1770984,CERY
1770623,MSBI
1768839,SMAY
1767892,EVEX
1766007,JHML
1764435,LTRX
1764270,PNRG
1759740,IBMQ
1758900,CYN
1758871,BIDD
1757754,WDI
1756893,USAU
1754740,AAPG
1753409,ISSC
1752572,PLPC
1752142,CWBC
1752044,BGX
1748456,KBWP
1747635,PLL
1744437,CRBN
1740960,BTZ
1740288,ARMN
1738022,GII
1735240,DSGR
1735137,ALL-B
1729674,WF
1729309,SPHA
1728784,SSG
1724292,MS-I
1722918,RCEL
1721508,ATGL
1720487,BAC-K
1717981,EPV
1716603,NPFD
1715844,NGS
1715580,BHK
1714994,RTC
1713950,GSBC
1711600,IDHQ
1710540,IDEC
1710540,PLBY
1706240,AFYA
1704061,DRLL
1698899,EPS
1695236,SIDU
1692470,CATH
1692376,JRI
1690525,BSGM
1689948,FXH
1689690,BCX
1686840,FTC
1686471,PID
1685750,GOOX
1685268,QDF
1681227,JPSE
1680250,MER-K
1677130,USOY
1676376,DC
1675800,TPIF
1674420,ET-I
1673764,GAIN
1673345,ETJ
1671420,INBX
1671367,TIL
1663013,ALRS
1662164,CII
1661322,ORKA
1657748,LION
1656990,SDSI
1656732,KTEC
1655586,DIG
1653380,OSCV
1652922,TDEC
1651533,MS-K
1651216,BZAI
1650168,NFXS
1647664,AXTI
1646360,NEE-R
1646218,FSUN
1645488,AOK
1643212,ISCG
1642784,HONE
1640821,SPGC
1639560,TRC
1638855,NUSC
1638460,ICON
1637424,FARM
1636992,SLVP
1634922,SRV
1634849,ETG
1631728,VFVA
1629860,HRTG
1629280,TSE
1628271,CVKD
1628226,JFIN
1627948,RGP
1626570,EOI
1626564,MINO
1623552,JPM-J
1622694,IBHH
1622600,PJAN
1622124,OOMA
1622007,JPM-L
1621138,TSEL
1621137,FMAT
1619996,GXTG
1619342,QFLR
1619065,IRS
1618304,SEPM
1617780,PCN
1614712,SEIV
1613688,ECNS
1612822,DAUG
1611771,JPRE
1610361,PJUN
1610245,DFSI
1609644,ORIS
1609608,THNQ
1609552,BSCY
1605492,VLU
1604988,RUSHB
1603470,EWN
1602696,KARO
1601558,CNRG
1600890,EWD
1598884,SDA
1597233,RBIL
1596810,BCUS
1594714,THTA
1592961,DGT
1591310,FULC
1591204,ADVM
1589520,DLS
1589048,EFIV
1588652,NESR
1584466,DBB
1582196,QQH
1581138,PWV
1578736,PSTL
1576575,CTOS
1574625,IBHI
1574118,TRAK
1573110,AEVA
1568693,NVEC
1568610,PDT
1568463,CRGX
1567616,BBCP
1567553,CLSE
1566816,SUSL
1562715,SNV-E
1562712,ANIK
1562436,VKQ
1560744,MADE
1560704,FMNB
1557288,DIAX
1556226,FFLG
1555504,VGM
1553345,RLTY
1552667,AOMR
1550555,JHMD
1549296,IGE
1549120,PFN
1548408,ANG-D
1548000,AMJB
1545420,IBDZ
1544446,CXDO
1529440,PFIS
1526358,OLPX
1525506,SMRT
1524600,BLUE
1524453,NRC
1523616,CLBR
1522746,THRD
1521468,TY
1521300,STRT
1520593,UTEN
1520144,FSEP
1519352,NPB
1518424,TRUE
1515516,JPMB
1515150,TPSC
1515057,SRVR
1514572,FEX
1513998,CURV
1512408,XMLV
1512000,BAC-B
1512000,UYG
1511016,FCBC
1510276,SPWH
1507840,APCB
1507713,WIW
1507100,ALAR
1506960,CHMI
1505913,NCA
1505904,RISR
1505454,FTSD
1498072,FPF
1497320,ATH-D
1497012,GLIN
1496705,LGH
1493500,AGIX
1491840,SIXD
1491090,GROY
1488240,NHS
1484761,APLY
1484075,RVPH
1483422,HQL
1480747,PETS
1479279,LBO
1478701,SMBK
1476750,QBUF
1475649,WKEY
1473840,EBTC
1471976,GDXY
1468880,RWX
1467216,CVEO
1465375,WWJD
1465360,YGLD
1465104,DUOT
1464500,MX
1462006,LQDW
1461250,SNOY
1460016,PLDR
1458194,AMTX
1457588,PSP
1455831,DRAG
1455441,MS-Q
1453725,FYC
1452620,DJAN
1451736,RZLT
1451646,YMAB
1449488,STPZ
1448298,AVES
1447776,TPIC
1446615,IMAY
1446400,CRBU
1446060,EVM
1444500,SKIL
1443510,BLES
1441650,XOS
1441088,RGTIW
1440914,PTA
1440672,ULH
1438848,DGRS
1437630,TBLD
1432921,AURA
1432808,CMBS
1432242,ADPV
1431060,HSRT
1430800,INCO
1429036,CEFS
1428840,BHFAL
1427400,NINE
1426800,SDHC
1426140,SNDA
1424668,HAUZ
1422202,CLOB
1421142,GOAU
1419375,SLVR
1418648,VXRT
1415488,NCTY
1413642,CHRS
1413503,DTH
1413356,UPGD
1412743,WOK
1410930,OUSA
1410738,MG
1410333,XPH
1409705,BKF
1409700,FET
1409058,NFLU
1406333,USCI
1405132,USEG
1404255,SEIE
1404025,TRT-F
1403928,WTAI
1403768,IHRT
1403763,PMMF
1403558,BOC
1403209,PBTP
1403090,XPAY
1402860,VPC
1401327,APIE
1399026,IPX
1398902,HSHP
1398032,TIPZ
1391390,XITK
1391200,UNTY
1390626,AVSU
1388772,GOVI
1388610,FLTB
1387386,ESGG
1386854,EIM
1386258,VKI
1384059,ACNB
1380897,FDV
1379856,BSL
1379560,PMAY
1379503,RMAX
1379126,ODC
1378860,LAKE
1378602,JFLI
1378328,TRDA
1376320,TEI
1375565,CGGE
1374948,VXZ
1373945,IBMR
1372820,FLIA
1371006,SSSS
1370050,AROW
1369335,IBD
1369212,NLY-F
1362816,AVMV
1362768,PCMM
1361610,CBAN
1360465,VERU
1358500,KSCP
1355410,MAMB
1354240,EWX
1353037,FDEM
1351840,SCE-K
1349856,PSBD
1345734,OCCI
1344532,DHY
1343232,LONZ
1341375,CEE
1340688,AIBU
1339107,ATFV
1338792,DDWM
1336790,ALX
1336026,DOL
1335040,MLN
1334934,BHB
1333480,NOA
1333461,PAUG
1333318,NATH
1333080,JXN-A
1332168,NRGV
1329398,LODE
1327554,GS-D
1326768,MSOX
1326080,MDAI
1323000,USB-A
1321644,DSGN
1320693,GGLS
1320315,VATE
1320055,ADAP
1319760,CLDI
1318464,RODM
1318281,AADR
1317208,NGL
1315755,PJUL
1315742,RBUF
1313288,CTGO
1312220,HKD
1311750,UAN
1311156,MCFT
1310934,BSRR
1310558,ALL-J
1310310,APLT
1310088,CCG
1309872,AVIV
1307610,PRH
1305954,PLX
1298444,NRUC
1296256,PINE
1294368,YCL
1293932,FYT
1293550,DFP
1293435,STXG
1291000,HYBI
1290201,WW
1289376,EQTY
1287252,EWZS
1286924,SHRT
1286844,FMAR
1285676,WFC-A
1285200,FAUG
1283880,SR-A
1283625,KRO
1280765,VTYX
1279136,BYLD
1278662,CCO
1278355,AARD
1276624,FTXL
1275945,VIRC
1275925,WTI
1275408,KORP
1275072,EZET
1274116,IMCB
1270322,NUMG
1268434,JPME
1267968,SGDM
1267688,MCBS
1267105,INO
1264412,HYXF
1263603,NFGC
1263501,FIVY
1262880,ETU
1261645,JHSC
1260564,IPO
1259850,BJDX
1259440,CHW
1258485,CDR-C
1255915,PAPR
1254256,VCV
1253236,VPG
1253063,RSPU
1251840,GWX
1249118,FDT
1247570,SPFI
1247090,NCV
1246476,LEO
1245516,SIHY
1243866,QABA
1243074,VSDA
1240740,ISCF
1240416,NTCL
1240104,AGEN
1239940,KEY-L
1239628,AAPX
1239516,UTMD
1239000,COF-L
1238685,ROUS
1238215,TPGXL
1237925,FTHY
1237248,TNYA
1236885,RXI
1236404,GJUN
1236175,CMBT
1235406,GNS
1234210,MEC
1233573,EMQQ
1233428,BLW
1233335,PDN
1232096,WHF
1231615,BCLO
1231296,DAO
1229720,ISD
1229442,MTB-J
1229175,MAPS
1227116,SPXX
1225399,BDTX
1223514,BBLU
1223508,MMIN
1222656,TSLP
1221710,XYLG
1221696,BBRE
1221441,CNEY
1220233,CSB
1218780,ABL
1218374,BINV
1218114,JG
1217216,EVCM
1215815,BBH
1215610,RMT
1211427,WCC-A
1209318,FFC
1208868,CCIF
1208596,ETO
1207976,TCX
1205938,EVTL
1204350,TAYD
1203906,DJD
1203498,KTF
1202448,SYF-A
1200474,ATH-C
1200455,EMHC
1199572,VUSE
1196612,MSFO
1194641,OPER
1193605,FTXG
1193416,ETB
1190675,MODV
1190080,GDMN
1189888,POWW
1189032,XNET
1188594,ARAY
1186640,IDUB
1185555,MITT
1185535,BRW
1184498,AGOX
1183562,SLS
1181670,BSMT
1181298,GGME
1180783,AVAH
1179900,EMBD
1178980,CEPO
1178025,FLRG
1177592,ARQ
1176804,BGR
1176588,MMU
1176570,RSF
1176560,CLBK
1176434,AMBO
1176165,ALL-H
1176084,BRTR
1175650,LDSF
1174490,APOC
1173432,ABAT
1172954,ALVO
1172625,HGLB
1172486,OARK
1171605,UGA
1170994,ZECP
1170363,QAI
1170312,PMAR
1169840,JVA
1169640,ARTNA
1167187,FEBW
1166550,FF
1164942,EFO
1164645,NXU
1164104,GORO
1163900,FBLA
1163008,SRM
1162160,MTA
1161960,SMHX
1161537,VFMF
1161370,ASA
1160866,BSVN
1159517,GTI
1158240,KRT
1158088,LICN
1157700,MDST
1156872,IMCV
1156085,TIXT
1155839,RVSN
1154670,DGHI
1154544,BHFAP
1154088,CSMD
1153330,KYTX
1150600,AWAY
1150182,FBIZ
1149120,CZWI
1147925,PHB
1147064,AVD
1144374,SPRX
1142471,FRPH
1141414,IMUX
1140909,EQAL
1139456,PSCT
1139050,ZONE
1138891,QLC
1137325,MS-A
1134328,AFCG
1132650,BIPJ
1131859,ITWO
1130490,HBCP
1128645,FDTX
1128000,AOUT
1127874,KEY-J
1127529,DAPR
1127284,STSS
1127077,VYGR
1125774,SCH-J
1125345,DRDB
1123363,LAW
1123200,ILPT
1122200,PMTS
1121970,BETH
1121610,NPCT
1118180,ISPC
1118124,DHF
1117755,NMAI
1117557,ALMS
1115680,ALLR
1115660,BALI
1115166,TAIL
1115120,MET-F
1112400,CFG-H
1110688,OGI
1110231,OXSQ
1110208,CAPE
1109862,EAD
1109385,MGNX
1109378,IBUY
1109250,LWAY
1108406,FORR
1108113,FCCO
1107890,FTF
1107867,GRWG
1106607,BZFD
1106408,VLN
1106000,RAND
1104030,VBNK
1103960,OBIL
1103088,GDE
1102920,HCM
1102695,PEO
1102218,UBND
1100295,HYTR
1100134,DUK-A
1099422,DIPS
1097400,GUG
1094202,ALTS
1094148,WEST
1092832,FSTR
1091880,GLRE
1091793,CBOJ
1091450,SDCI
1091434,NBB
1090740,DHCNI
1090331,GWAV
1088631,SNFCA
1087560,PML
1087408,EXOD
1087136,EUM
1085760,VHI
1085352,RM
1084740,ARDC
1084657,CSM
1082662,BTCS
1081740,DGP
1081500,ESSA
1080348,FDIV
1080288,PKE
1079898,GFR
1079192,IBTK
1078884,XLO
1078836,ASMG
1078767,DXUV
1077702,ALUR
1077212,SDG
1076148,SKYH
1074240,LXEO
1073136,NVW
1072960,TBB
1071610,FUFU
1070864,SPHL
1070593,QNTM
1070510,GNE
1069593,NOAH
1069440,GNOM
1069203,FOXO
1067742,EPM
1066615,WOW
1065960,GUT
1065304,TSME
1065045,VSLU
1063491,PP
1060779,AAM
1060752,ATXS
1059696,KLXE
1059360,GFAI
1058600,EES
1057651,HMST
1056942,ACRS
1056265,NXP
1056020,BRCC
1055994,TDUP
1055859,OSS
1055803,IYRI
1055459,NVNI
1053690,JANW
1053468,GPTY
1052935,COM
1052508,BDRY
1052436,FLIC
1052265,F-D
1052088,GNLX
1051784,BTO
1051554,MNDR
1050465,MODL
1050420,WFC-Y
1050176,BSJT
1048512,STRO
1048102,MMD
1047046,DUG
1045917,SHCO
1045750,HTD
1045155,EXFY
1043994,MVFG
1043476,EZM
1040808,NAPR
1040363,ARMG
1040003,CBTJ
1039721,PBP
1037352,TCTM
1037259,NEE-N
1035123,ICAD
1031564,TESL
1031464,SHOC
1029710,SMHI
1029413,PALC
1029168,AGD
1028775,BLE
1027700,NBH
1027000,GLDI
1024524,CAML
1024318,TILT
1023651,RPID
1023614,GANX
1022641,IDVO
1021572,SLX
1020034,ELEV
1018578,IBTL
1018439,HDGE
1018247,BIOX
1017807,TPST
1017210,SAG
1016752,PHI
1015371,FLGV
1014696,BUFG
1014420,COFS
1013535,PSA-J
1013233,KHPI
1012650,DBP
1012550,NFLP
1012158,KEMQ
1012046,ORGO
1011411,TUG
1010196,CNVS
1009188,DJP
1007760,YRD
1006050,GPMT
1005837,STXS
1005378,EBUF
1005145,ADV
1004913,FSGS
1004833,UEIC
1003475,F-C
1002933,SCE-M
1002000,GRVY
1001888,WISE
1000958,IGLD
1000428,RLGT
998784,HYIN
998300,UP
997881,KBA
997760,IDRV
997045,PRI-J
996300,ZENA
995428,FOXX
994289,PESI
992148,LASE
989956,HSCZ
989010,WLKP
988286,VFQY
988274,FQAL
987890,NMCO
987424,TNGX
987288,FDRR
986528,CWS
986390,NUHY
985510,MFH
985336,TRINI
984632,AMZP
984343,WTMF
984210,FLJH
983887,WNW
982376,DFSE
980852,MS-P
979290,RSST
978644,ALEC
978164,MPAA
978142,FEMS
978075,DCRE
977566,FISR
976079,USB-H
975726,ORCX
975628,CHMG
975154,YCBD
975096,SOJE
973472,BWMN
973408,SJB
972440,ZSPC
970530,MPRO
970431,BTFX
969375,BKDV
968490,NDMO
966735,GSIT
966702,ZTR
966340,USMF
965030,BW
964896,MMKT
962280,AWP
962064,UAPR
960960,ATMP
959220,AVMC
958796,TAXF
957825,EDGF
957164,MUST
956528,IHS
955530,AFLG
955520,KSTR
955500,AVS
955330,RILYZ
954151,PCF
953520,HYHG
951936,BIOA
951318,SVCO
951280,GYRE
950299,RSHO
948599,TMAT
947661,EDF
946720,SKYX
945972,FHTX
943904,HEGD
942865,SNES
942210,TWO-C
941919,ZDEK
941685,MSSS
941032,FCUS
940679,DFSB
939819,BHFAN
939779,DFVX
937825,GNTY
936200,TPHD
936000,NCZ
935870,ALCO
935291,DMAX
935260,MSW
933616,APOS
932568,CIK
932126,NFEB
932080,TRT-C
930720,STEW
928003,CNSP
925120,FFOG
924480,EINC
924250,NXTT
923348,IJUN
923141,HYGI
922938,LTL
922326,ENIC
920640,NVVE
920103,XTNT
920023,CVSB
919920,PNOV
919432,SOJC
918735,IMAR
918350,SDIG
917700,SRI
916300,CPZ
915814,ERC
915360,DWM
914600,MSIF
913671,PBT
912786,EUSB
912600,BRBS
911240,GS-A
911064,IBMO
910065,GAINI
909815,UAVS
908270,MET-A
907698,USB-P
907127,AMDS
906542,TWN
906359,NECB
904506,BSBR
904000,STTK
903294,SSTI
902538,KLIP
902466,IGD
901692,JRVR
901600,HIO
901124,FEP
900042,USDX
899808,AVIR
898434,BME
898128,TBG
897750,AGNCO
895850,TPZ
895432,CNEQ
895429,VCIG
895205,CXAI
894846,SIXG
894740,BWAY
892364,ONLN
891560,AVR
890664,RDIV
890329,QDEC
889840,HYGW
889245,DUBS
888066,DTG
887370,TATT
887040,PANL
886266,IFRX
885577,HPS
884793,CATX
884493,MYY
884156,NJAN
882635,QETH
882200,MYNZ
882180,FLXS
881225,RCD
880090,ATH-E
880000,INQQ
878220,SRFM
877370,LWLG
876736,CDC
876090,LDI
875650,GDEV
875275,JEMA
874380,SPE
873942,OCTT
872955,XVV
871548,QDTY
871395,FDEC
870912,PFL
870248,NSPR
870028,VBND
868194,BAC-S
868175,PXE
867839,CCBG
867081,HLLY
865560,HUBC
865510,BUFS
864838,FLCO
864300,SOFR
863403,INMU
862973,KNO
862416,MS-F
862290,NUBD
861980,VIDI
861762,GSUN
861760,PSCI
860400,WRAP
859446,EQH-A
857734,GINN
857220,TVGN
855737,CPIX
855360,NEON
855337,SMB
855270,BELFA
855000,GLOF
854591,OZ
854236,DEHP
853840,FCT
853654,SHIP
852819,WSBF
852500,ABFL
852479,BUSA
852432,ONL
852088,KNDI
851694,CPAI
850500,SLN
849076,EEMS
848868,DMAR
848718,IBTO
848556,IGA
848511,AGNG
847712,SIFY
847636,WANT
846616,BAC-N
845460,JMHI
843710,SOHU
843175,TMQ
842400,ATNI
842262,FCVT
841952,SMBS
841531,SMMV
841092,MARW
841070,AUDC
840084,MSMR
839475,TLS
839154,CGIC
838950,BWB
837885,DMAAU
837837,BCBP
837752,SEIQ
835812,HTUS
835163,EOD
834705,OFLX
834054,WIP
833457,LMNR
832830,DVLT
830180,MFDX
828750,GENC
827640,XHYC
827050,NATR
826848,VPV
826800,VLGEA
826525,FCOR
825940,ONTF
825398,INSE
824474,ZAP
822890,VVOS
820166,SMRI
818334,ILCB
818070,SGC
816591,HURA
816321,USSE
815300,MMTM
815040,BKMC
814440,PWRD
814062,CIVB
814060,JIG
812630,CMTL
811760,FDEV
811327,WKHS
810550,EVN
810492,ELDN
809676,SMIZ
809571,CZFS
809298,JSML
808920,PERF
808633,MNTS
808027,ALTO
807840,NXJ
807675,AGZD
807310,RSSL
807192,CRD.A
806050,MET-E
805468,SFST
804670,SCPH
803491,PRQR
802923,OAKM
802880,NBSM
801420,HCRB
800856,BKT
800640,EDD
800530,LCNB
800241,STHO
798756,MRBK
798600,KPTI
797286,HPI
796614,OILK
796005,EYLD
795304,HYZD
794580,OCS
794353,IBLC
793595,STXD
793320,UPC
792780,ICLK
792222,SKIN
791350,RIV
790533,MSSM
790398,JOUT
789670,NANR
789359,USB-S
788908,NAN
788040,INBS
787983,LGI
787842,QIDX
787815,PAI
786840,SUNS
785380,PFH
783732,PAYS
783216,JPI
783048,MPV
782760,BH
781561,IGTR
780880,XAIX
780624,GAM-B
778989,LRGE
778837,VOXR
778744,FGSN
778720,BAN-F
778376,BTF
778316,PLTM
776175,INN-E
775698,FEIM
775198,TFC-O
774774,BBA.W
774300,LPL
773840,EHI
773388,NFLT
773156,QD
772422,XFIV
772310,FXG
771897,RCS
771272,YSG
771121,RMOP
770038,GLO
768490,AEFC
767507,BGY
767350,CINT
766692,INZY
764566,PYPY
763090,XMVM
762300,INBK
762190,VEL
761724,RFG
761682,QINT
761560,SKF
761360,CBXJ
761040,IBTM
760960,BTMD
760872,SHYL
759900,NKX
759759,SMAX
757900,RELL
757702,UZF
757530,NLSP
757528,EMX
756462,TJAN
756140,EELV
756126,PMO
756000,BKTI
755220,OIA
754754,RMNI
754364,EQIN
754347,XAIR
754248,MQQQ
753060,BOE
751248,GRDN
750924,FICS
750832,BZUN
749673,FIVA
749065,PTH
748622,CFFI
747932,RF-F
747684,TTEC
747320,BMR
746242,EUSM
743855,IFGL
742255,CMDY
737394,FKWL
737300,TRFK
736800,JPXN
735730,TNFA
734832,MGNR
734196,UAUG
733194,F-B
733183,RFV
731816,KEQU
731268,SDTY
730800,PFUT
729094,QRFT
728280,EFAX
727650,XPP
726831,VOXX
726492,EXEEZ
726205,PIN
726025,FLCV
725760,CLCO
724599,PSA-P
723450,MYTE
722880,ATLCZ
721590,XTL
721578,AXR
721176,JCPI
720059,EALT
719610,DATS
717600,GCC
717399,WYHG
717111,TSAT
717080,AIFD
715984,NQP
715878,BNGO
714656,WKSP
713916,QYLG
713770,LUCD
712612,TAGS
712578,TDVI
712138,RSPC
712094,PILL
711704,SETH
711473,DUKB
710923,PSA-G
710483,PRAY
710125,BSMR
710031,DIVZ
709797,CSLR
709758,PLG
709302,NVCT
709244,AFB
707712,RFI
707000,MITP
705840,TFC-R
705789,PSA-L
705175,SPMC
705062,BIB
704126,MGX
703752,SSP
703700,WTBA
703513,MUJ
703479,LNZA
703432,NTSI
703185,NAZ
702735,DJUL
702312,FCPI
700698,XTWY
700389,AEF
700216,WBS-G
698976,BJAN
698560,RCMT
697600,TSMU
697362,EEX
696932,PSR
695789,OM
694408,SKYE
693120,DBAW
692172,FDCF
691942,BKUI
691632,FLTW
691288,COD-C
690217,CTMX
690030,PSCH
689481,MYD
689466,SHYD
688929,JPEM
688275,RBB
688050,INDO
687240,FRBA
686570,GBUG
685984,JMSI
685883,TMFE
685032,CPRY
685029,ZVOL
684152,QVAL
683936,MISL
683820,CHSCL
682962,GAUZ
682348,GAPR
682218,ABVX
681824,EMXF
681600,KRUZ
681509,NKGN
681174,BAMV
680922,BOH-A
680823,CSPI
679077,OCTW
678720,TANH
678507,ZOM
678030,RCKY
677425,PSA-R
676992,ALL-I
675004,COLAU
672798,CIO
672600,GMF
672300,TSMY
671775,FFA
670306,KGRN
669184,HOFT
668656,PMM
668416,PMX
668309,RHLDV
668255,WHG
668024,DPG
667454,AVXC
666960,DOCT
666400,BLTE
666400,MVBF
665720,INFU
665469,FXP
665280,RMM
665226,PBYI
665136,VEGN
664903,DTIL
664350,ILLR
664300,FLCA
663700,ITDB
663496,KFS
663100,MVV
662295,RPAR
661740,DFNL
661424,HBT
659879,FUNC
659370,FIDI
658882,UPSD
658056,OSTX
656766,DOUG
656604,BCAB
656370,OPP
654032,FSMB
653434,LDP
653100,ANRO
653044,ACR
651640,CVLC
651434,AMWL
651002,HBANL
650900,SNOV
650760,SPYC
650080,VTGN
649890,DBL
648992,PRS
648648,PCK
648161,WEYS
648144,RTH
647973,AGGH
647355,FXA
646947,VSEE
645544,FJUN
645330,BOCT
643023,IPAY
642687,AMPG
642447,NBCM
642344,ASBP
641524,MUSI
641096,ASMB
637560,FBGL
636337,YALA
636288,FJUL
636200,NJUL
636075,QJUN
634480,OTLK
633876,GGN-B
633840,DMAAR
633820,ADME
632573,SEER
632400,DSM
630864,QQQT
630504,VCSA
630272,EGAN
630110,EUO
629119,PHVS
628851,UOKA
628448,AVAL
628212,XJR
627969,XHE
627624,CRGO
627497,EQC
626980,USSG
626538,MFSI
625725,NRXP
625485,OPRX
624806,WUGI
624075,CMSD
623808,GNSS
623727,USB-R
623675,RLJ-A
622402,RAAX
622362,NOVM
621947,IAPR
621936,XHLD
621205,CIM-B
621075,FLG-A
620540,DWSH
619883,ITRG
619650,TDSC
618772,INDS
618310,MYN
618150,SLVO
618075,JAJL
617050,ZHDG
616683,COYA
616050,FDM
615949,CDIO
615668,DMAY
615612,DSMC
614934,JHPI
614760,PYXS
614460,CZNC
614448,MHF
614384,MURA
613529,WNEB
613008,XOMA
612640,MCTR
612150,TBN
612081,SMLV
611940,ACV
610500,USGO
609952,FJP
609520,NTRB
609011,UPW
608267,GSC
607719,WDH
606976,BSMQ
606400,BGH
605561,ORR
604776,LNC-D
604754,FCAL
604659,MASS
604520,SCE-J
604219,CING
603136,RSSB
603126,INLF
602406,QMNV
601920,CSBR
601584,USAI
601270,HYBB
601160,PROK
600441,BOH-B
599985,ATIIU
599865,RDW.W
599488,UNL
599325,NIM
598672,BIVI
598535,LPTH
598290,SPTE
596704,OBT
596704,PHYD
596687,MRAM
596556,PSQO
596211,TEK
595408,QMMY
595320,RIME
595028,ATOS
594980,CHSN
594384,OXBR
594000,SHO-I
593960,PGRO
592655,CCRD
592578,LCTD
591786,ZBIO
591408,HEPA
591318,UZD
591297,NFTY
591272,URE
591084,SEIS
590727,FYLD
590246,LCTX
589950,DBEZ
589746,JRS
589662,FSBW
588570,ATHS
588164,LSAF
587247,MDXH
587006,RF-E
586612,PSH
586534,ALAI
586530,ACHV
586363,TC
585925,BBBS
585450,BSSX
584937,FLLA
583940,FEBT
583050,SGDJ
582822,SCE-N
582692,SWZ
582540,MKZR
582336,QBIG
582300,BEEM
580356,TPCS
580070,HERO
579228,VRA
578432,CEMB
578340,CJMB
578217,AGNCP
578154,KFIIU
577392,KRMD
576811,HSUN
576793,ELAB
576624,ABR-D
576572,ACHL
576400,FITBI
574938,FRST
574443,SOAR
574275,SCLX
573643,ASUR
573066,DRMA
572181,ZCAR
572029,TVE
571410,NNNN
570336,JANT
569722,PSCE
569520,TLSI
569250,TTSH
568784,ISTR
568152,BAC-P
567294,NTRSO
566906,ATH-B
566892,OGIG
566660,PCGG
566217,HBB
566016,SSUS
565488,WHLR
564696,SAMT
564422,STRW
564144,NXDT
562252,TSVT
561960,CELZ
561180,IZRL
561168,SUUN
560627,GCBC
558425,FPAG
558256,ITRM
557980,INTZ
557040,DLR-L
556765,NCZ-A
556512,ISCV
555720,SPN-B
555141,TWIN
554688,EFR
553850,BRLN
553212,TSMZ
552344,TLF
552160,BFK
552066,SKLZ
551815,MCRB
551510,GEOS
551080,PVBC
550800,INTT
549567,XMAG
549120,RDCM
548868,CELU
548340,FMAO
548250,AUMI
547792,DBJP
546965,SIXH
546630,CUB-E
546424,BUFB
546363,UMH-D
545775,ION.W
545688,PRZO
545566,XMPT
544920,HNW
544464,RSPE
544208,ITAN
544094,WAFDP
544050,LICY
543900,NLY-I
543455,BHFAO
543346,NIXT
543345,EMNT
543120,TLTD
542973,KEY-K
542082,PSTP
541632,GHI
541618,NUMV
538638,AAA
538325,RENB
538054,ELTX
537906,UFIV
537389,MEGL
537200,HPP-C
536788,VIGL
536500,LNSR
536425,TCRX
536268,TG
535845,WDTE
535552,VGSR
535424,LGCY
534858,CURR
534621,WTFCP
534582,III
534360,PMF
533626,FFNW
533572,PBM
533400,SIZE
532688,IDOG
532392,VALQ
532358,MULL
531828,CMT
531608,DMAC
530432,MXI
529568,SCCF
529247,MNA
528675,EFT
528046,SSBK
527336,BUFT
526995,ZYXI
526984,TMFS
526876,CBNA
526491,BLFY
526140,SDFI
525708,OWNS
525045,SPL-A
524761,RBOT
524382,LFWD
523587,MGIH
522675,BUZZ
522485,KWE
522367,XOMO
522324,PSEP
522055,NXL
520248,GROZ
520179,XSHD
520080,XSVN
519840,AKYA
519840,RAPT
519498,REIT
519360,NUDM
519347,EVAX
518622,KDEC
518535,FRMEP
518410,RRBI
518056,GOVX
517535,MPA
517390,RSSS
517320,LIDR
515900,IGI
515184,CMCL
515100,TELO
514793,BKCI
513718,MCN
513590,VMD
513370,PDBA
513187,EFOI
512958,YMAR
511901,AMRN
511521,RIET
511154,GABF
510674,GTIP
510624,BWZ
510464,KRE-A
510252,RIT-B
510080,JULT
510040,VBF
509651,CIA
509600,AKA
509440,SOVF
509432,RANI
509307,PPTY
508383,XYF
508088,LYT
507960,UBX
507100,BCV
507011,OPINL
506965,KFEB
506957,BCML
506853,NLY-G
506655,GEF.B
506352,ESEA
505173,OAK-B
505101,CHSCM
504993,BRNY
504697,BHR
504668,GV
504384,HPF
504350,GRO
504315,FSYD
504258,VOLT
503900,LODI
503820,TDS-V
503756,CMSC
503619,GOEX
503563,PCB
503328,SEVN
503217,SMXT
502642,CHEK
501364,CVGI
501227,IDE
500426,BGRN
500219,MBCC
499904,ALXO
499824,FBIO
499684,XSLV
499376,SFEB
499174,ASYS
499035,GDIV
498818,AOHY
498180,HURC
498120,MNTK
497781,AMOD
497682,DWLD
497424,MVO
497420,ZURA
496750,CHR
496469,PLUT
496076,PULT
496070,DJUN
495940,MVF
494928,FLKR
494760,MRCC
494400,EDGU
493948,DSX
493920,CALI
492440,GRP.U
492366,HBANP
492030,LRFC
491959,BGLD
491740,TRNR
491426,SHE
491095,FAAR
491087,LCR
490360,EDOW
489720,FLBR
489288,DEED
488894,MFUS
487831,HARD
487608,APTO
486528,EDGH
486486,BSMP
486315,SRS
485888,FINW
485235,OMFS
484030,XJH
483984,PDEX
483120,IDX
482923,XRMI
482658,CDX
482543,AEHL
482388,SMX
481320,CMMB
481290,TGRW
481240,RGS
481076,CORZZ
481036,UGE
480879,WETH
480465,HOWL
480072,XHG
479880,PCQ
479590,JSTC
479484,SRET
479400,SATO
479136,FBR-E
479115,VOY-B
478262,LFCR
478179,MFM
478170,RIT-D
478084,AAVM
477596,ONEV
476330,NSA-A
475761,HUSV
475660,NUW
475545,IKT
474552,DDEC
474496,GLQ
474474,TEN-F
474192,QDVO
473473,PSL
472527,NREF
472191,DECT
472082,NEHC
472000,STXT
471744,JIVE
471580,PDLB
471374,ACTG
470934,WGRX
470535,BTOC
470450,PSA-H
470169,TSBK
469988,GRRRW
469953,BNDI
469692,CFA
469567,MKC.V
469475,GNL-D
469080,GTEC
469062,MFA-B
468768,BBIB
468270,PKOH
